"subject" "activities" "variable" "average"
27 "lay" "fBodyAcc-std()-Y" -0.984147941216216
27 "lay" "fBodyAcc-std()-Z" -0.986364959189189
27 "lay" "fBodyAccJerk-std()-X" -0.987796064594595
27 "lay" "fBodyAccJerk-std()-Y" -0.986438411081081
27 "lay" "fBodyAccJerk-std()-Z" -0.989994458783784
27 "lay" "fBodyGyro-std()-X" -0.989582473648649
27 "lay" "fBodyGyro-std()-Y" -0.983448904459459
27 "lay" "fBodyGyro-std()-Z" -0.97999921527027
27 "lay" "fBodyAccMag-std()" -0.980592677702703
27 "lay" "fBodyBodyAccJerkMag-std()" -0.988592460405405
27 "lay" "fBodyBodyGyroMag-std()" -0.972324766756757
27 "lay" "fBodyBodyGyroJerkMag-std()" -0.993806946216216
27 "sit" "tBodyAcc-mean()-X" 0.273899214571429
27 "sit" "tBodyAcc-mean()-Y" -0.0157504483428571
27 "sit" "tBodyAcc-mean()-Z" -0.106158297302857
27 "sit" "tGravityAcc-mean()-X" 0.840406897
27 "sit" "tGravityAcc-mean()-Y" 0.197249673042857
27 "sit" "tGravityAcc-mean()-Z" 0.267702673964286
27 "sit" "tBodyAccJerk-mean()-X" 0.0781558404714286
27 "sit" "tBodyAccJerk-mean()-Y" 0.004601458762
27 "sit" "tBodyAccJerk-mean()-Z" -0.00611780523071429
27 "sit" "tBodyGyro-mean()-X" -0.0372692252571429
27 "sit" "tBodyGyro-mean()-Y" -0.0799081342214286
27 "sit" "tBodyGyro-mean()-Z" 0.0832927449728571
27 "sit" "tBodyGyroJerk-mean()-X" -0.0952370603714286
27 "sit" "tBodyGyroJerk-mean()-Y" -0.0394870409714286
27 "sit" "tBodyGyroJerk-mean()-Z" -0.0504094157285714
27 "sit" "tBodyAccMag-mean()" -0.978955783142857
27 "sit" "tGravityAccMag-mean()" -0.978955783142857
27 "sit" "tBodyAccJerkMag-mean()" -0.988959465714286
27 "sit" "tBodyGyroMag-mean()" -0.962621732285714
27 "sit" "tBodyGyroJerkMag-mean()" -0.993596599571429
27 "sit" "fBodyAcc-mean()-X" -0.988546738142857
27 "sit" "fBodyAcc-mean()-Y" -0.971848970857143
27 "sit" "fBodyAcc-mean()-Z" -0.974378590571429
27 "sit" "fBodyAccJerk-mean()-X" -0.990466066285714
27 "sit" "fBodyAccJerk-mean()-Y" -0.983660833
27 "sit" "fBodyAccJerk-mean()-Z" -0.986888226285714
27 "sit" "fBodyGyro-mean()-X" -0.985015621
27 "sit" "fBodyGyro-mean()-Y" -0.983790432
27 "sit" "fBodyGyro-mean()-Z" -0.976575234285714
27 "sit" "fBodyAccMag-mean()" -0.973245173857143
27 "sit" "fBodyBodyAccJerkMag-mean()" -0.987641895428571
27 "sit" "fBodyBodyGyroMag-mean()" -0.977583279428571
27 "sit" "fBodyBodyGyroJerkMag-mean()" -0.991622672285714
27 "sit" "tBodyAcc-std()-X" -0.988505366428571
27 "sit" "tBodyAcc-std()-Y" -0.969427151714286
27 "sit" "tBodyAcc-std()-Z" -0.965607415142857
27 "sit" "tGravityAcc-std()-X" -0.982452858
27 "sit" "tGravityAcc-std()-Y" -0.981921057714286
27 "sit" "tGravityAcc-std()-Z" -0.966877849857143
27 "sit" "tBodyAccJerk-std()-X" -0.990256912428571
27 "sit" "tBodyAccJerk-std()-Y" -0.983425288714286
27 "sit" "tBodyAccJerk-std()-Z" -0.988742188
27 "sit" "tBodyGyro-std()-X" -0.986394926571429
27 "sit" "tBodyGyro-std()-Y" -0.981762553
27 "sit" "tBodyGyro-std()-Z" -0.975628738857143
27 "sit" "tBodyGyroJerk-std()-X" -0.992271275857143
27 "sit" "tBodyGyroJerk-std()-Y" -0.991962632
27 "sit" "tBodyGyroJerk-std()-Z" -0.991431454142857
27 "sit" "tBodyAccMag-std()" -0.967752020285714
27 "sit" "tGravityAccMag-std()" -0.967752020285714
27 "sit" "tBodyAccJerkMag-std()" -0.987939795714286
27 "sit" "tBodyGyroMag-std()" -0.968152451571429
27 "sit" "tBodyGyroJerkMag-std()" -0.991171632857143
27 "sit" "fBodyAcc-std()-X" -0.988617968571429
27 "sit" "fBodyAcc-std()-Y" -0.969284484142857
27 "sit" "fBodyAcc-std()-Z" -0.963006728428571
27 "sit" "fBodyAccJerk-std()-X" -0.990897800571429
27 "sit" "fBodyAccJerk-std()-Y" -0.984405609142857
27 "sit" "fBodyAccJerk-std()-Z" -0.989161449428571
27 "sit" "fBodyGyro-std()-X" -0.986932187857143
27 "sit" "fBodyGyro-std()-Y" -0.980756364
27 "sit" "fBodyGyro-std()-Z" -0.977597625714286
27 "sit" "fBodyAccMag-std()" -0.969261778571429
27 "sit" "fBodyBodyAccJerkMag-std()" -0.987116956571429
27 "sit" "fBodyBodyGyroMag-std()" -0.967895827857143
27 "sit" "fBodyBodyGyroJerkMag-std()" -0.990899380714286
27 "stand" "tBodyAcc-mean()-X" 0.28092423525
27 "stand" "tBodyAcc-mean()-Y" -0.01642326325125
27 "stand" "tBodyAcc-mean()-Z" -0.1065006079625
27 "stand" "tGravityAcc-mean()-X" 0.963733254375
27 "stand" "tGravityAcc-mean()-Y" -0.19199571275
27 "stand" "tGravityAcc-mean()-Z" -0.00902130852957625
27 "stand" "tBodyAccJerk-mean()-X" 0.0740747230875
27 "stand" "tBodyAccJerk-mean()-Y" 0.0104555137374875
27 "stand" "tBodyAccJerk-mean()-Z" -0.0005609412595
27 "stand" "tBodyGyro-mean()-X" -0.0412596529175
27 "stand" "tBodyGyro-mean()-Y" -0.058589926785
27 "stand" "tBodyGyro-mean()-Z" 0.07751069326125
27 "stand" "tBodyGyroJerk-mean()-X" -0.101321523975
27 "stand" "tBodyGyroJerk-mean()-Y" -0.0450595556685
27 "stand" "tBodyGyroJerk-mean()-Z" -0.057688553635
27 "stand" "tBodyAccMag-mean()" -0.9289328483
27 "stand" "tGravityAccMag-mean()" -0.9289328483
27 "stand" "tBodyAccJerkMag-mean()" -0.955539329375
27 "stand" "tBodyGyroMag-mean()" -0.935781262
27 "stand" "tBodyGyroJerkMag-mean()" -0.972742311
27 "stand" "fBodyAcc-mean()-X" -0.952063321625
27 "stand" "fBodyAcc-mean()-Y" -0.923158979025
27 "stand" "fBodyAcc-mean()-Z" -0.948119467875
27 "stand" "fBodyAccJerk-mean()-X" -0.9520329294875
27 "stand" "fBodyAccJerk-mean()-Y" -0.947148833625
27 "stand" "fBodyAccJerk-mean()-Z" -0.967219076375
27 "stand" "fBodyGyro-mean()-X" -0.947910928375
27 "stand" "fBodyGyro-mean()-Y" -0.964165628
27 "stand" "fBodyGyro-mean()-Z" -0.94774597325
27 "stand" "fBodyAccMag-mean()" -0.93522932048125
27 "stand" "fBodyBodyAccJerkMag-mean()" -0.9477546245375
27 "stand" "fBodyBodyGyroMag-mean()" -0.958157017875
27 "stand" "fBodyBodyGyroJerkMag-mean()" -0.975281827
27 "stand" "tBodyAcc-std()-X" -0.9499186385875
27 "stand" "tBodyAcc-std()-Y" -0.911876900275
27 "stand" "tBodyAcc-std()-Z" -0.928915060125
27 "stand" "tGravityAcc-std()-X" -0.992512629375
27 "stand" "tGravityAcc-std()-Y" -0.97906253125
27 "stand" "tGravityAcc-std()-Z" -0.967119093875
27 "stand" "tBodyAccJerk-std()-X" -0.9518857671625
27 "stand" "tBodyAccJerk-std()-Y" -0.946222222125
27 "stand" "tBodyAccJerk-std()-Z" -0.971403013125
27 "stand" "tBodyGyro-std()-X" -0.9518269735
27 "stand" "tBodyGyro-std()-Y" -0.9615300745
27 "stand" "tBodyGyro-std()-Z" -0.94478827225
27 "stand" "tBodyGyroJerk-std()-X" -0.96287973775
27 "stand" "tBodyGyroJerk-std()-Y" -0.97741093775
27 "stand" "tBodyGyroJerk-std()-Z" -0.967685673375
27 "stand" "tBodyAccMag-std()" -0.929119218375
27 "stand" "tGravityAccMag-std()" -0.929119218375
27 "stand" "tBodyAccJerkMag-std()" -0.950464830875
27 "stand" "tBodyGyroMag-std()" -0.94732959575
27 "stand" "tBodyGyroJerkMag-std()" -0.9750679665
27 "stand" "fBodyAcc-std()-X" -0.9493894527
27 "stand" "fBodyAcc-std()-Y" -0.911363003795
27 "stand" "fBodyAcc-std()-Z" -0.924301289875
27 "stand" "fBodyAccJerk-std()-X" -0.956177846125
27 "stand" "fBodyAccJerk-std()-Y" -0.94904958175
27 "stand" "fBodyAccJerk-std()-Z" -0.97424922175
27 "stand" "fBodyGyro-std()-X" -0.953606379
27 "stand" "fBodyGyro-std()-Y" -0.960229308125
27 "stand" "fBodyGyro-std()-Z" -0.949112017125
27 "stand" "fBodyAccMag-std()" -0.936512844125
27 "stand" "fBodyBodyAccJerkMag-std()" -0.9533686405
27 "stand" "fBodyBodyGyroMag-std()" -0.9494849425
27 "stand" "fBodyBodyGyroJerkMag-std()" -0.976278218875
27 "walk" "tBodyAcc-mean()-X" 0.273699639298246
27 "walk" "tBodyAcc-mean()-Y" -0.0166362772572789
27 "walk" "tBodyAcc-mean()-Z" -0.113757425666667
27 "walk" "tGravityAcc-mean()-X" 0.841332481578947
27 "walk" "tGravityAcc-mean()-Y" -0.132762378070175
27 "walk" "tGravityAcc-mean()-Z" -0.0590852572701754
27 "walk" "tBodyAccJerk-mean()-X" 0.0675868075491228
27 "walk" "tBodyAccJerk-mean()-Y" 0.00800367998947368
27 "walk" "tBodyAccJerk-mean()-Z" -0.0081797121854386
27 "walk" "tBodyGyro-mean()-X" -0.0911806030470175
27 "walk" "tBodyGyro-mean()-Y" -0.0328263739438596
27 "walk" "tBodyGyro-mean()-Z" 0.119927284442105
27 "walk" "tBodyGyroJerk-mean()-X" -0.0761205524613509
27 "walk" "tBodyGyroJerk-mean()-Y" -0.0442827880298246
27 "walk" "tBodyGyroJerk-mean()-Z" -0.0616885878842105
27 "walk" "tBodyAccMag-mean()" -0.289008057192982
27 "walk" "tGravityAccMag-mean()" -0.289008057192982
27 "walk" "tBodyAccJerkMag-mean()" -0.28327991877193
27 "walk" "tBodyGyroMag-mean()" -0.440038963859649
27 "walk" "tBodyGyroJerkMag-mean()" -0.593915326315789
27 "walk" "fBodyAcc-mean()-X" -0.35171911122807
27 "walk" "fBodyAcc-mean()-Y" -0.199831075245614
27 "walk" "fBodyAcc-mean()-Z" -0.360824316140351
27 "walk" "fBodyAccJerk-mean()-X" -0.387669405789474
27 "walk" "fBodyAccJerk-mean()-Y" -0.252970382263158
27 "walk" "fBodyAccJerk-mean()-Z" -0.423807082105263
27 "walk" "fBodyGyro-mean()-X" -0.538164693508772
27 "walk" "fBodyGyro-mean()-Y" -0.569188367719298
27 "walk" "fBodyGyro-mean()-Z" -0.366651881052632
27 "walk" "fBodyAccMag-mean()" -0.374292873157895
27 "walk" "fBodyBodyAccJerkMag-mean()" -0.312103225438596
27 "walk" "fBodyBodyGyroMag-mean()" -0.557664060877193
27 "walk" "fBodyBodyGyroJerkMag-mean()" -0.650867907894737
27 "walk" "tBodyAcc-std()-X" -0.387891435263158
27 "walk" "tBodyAcc-std()-Y" -0.246343130403509
27 "walk" "tBodyAcc-std()-Z" -0.347436052105263
27 "walk" "tGravityAcc-std()-X" -0.980508492280702
27 "walk" "tGravityAcc-std()-Y" -0.976812545964912
27 "walk" "tGravityAcc-std()-Z" -0.958663769824561
27 "walk" "tBodyAccJerk-std()-X" -0.359845968070175
27 "walk" "tBodyAccJerk-std()-Y" -0.169078410260526
27 "walk" "tBodyAccJerk-std()-Z" -0.442133694561404
27 "walk" "tBodyGyro-std()-X" -0.63932746754386
27 "walk" "tBodyGyro-std()-Y" -0.562676065263158
27 "walk" "tBodyGyro-std()-Z" -0.302064553508772
27 "walk" "tBodyGyroJerk-std()-X" -0.559033931052632
27 "walk" "tBodyGyroJerk-std()-Y" -0.660838345789474
27 "walk" "tBodyGyroJerk-std()-Z" -0.465114658421053
27 "walk" "tBodyAccMag-std()" -0.446894115087719
27 "walk" "tGravityAccMag-std()" -0.446894115087719
27 "walk" "tBodyAccJerkMag-std()" -0.315366263508772
27 "walk" "tBodyGyroMag-std()" -0.522105632982456
27 "walk" "tBodyGyroJerkMag-std()" -0.646335355438596
27 "walk" "fBodyAcc-std()-X" -0.403149329473684
27 "walk" "fBodyAcc-std()-Y" -0.320639177894737
27 "walk" "fBodyAcc-std()-Z" -0.392502825789474
27 "walk" "fBodyAccJerk-std()-X" -0.387952477192982
27 "walk" "fBodyAccJerk-std()-Y" -0.133588323659649
27 "walk" "fBodyAccJerk-std()-Z" -0.458679190701754
27 "walk" "fBodyGyro-std()-X" -0.672294718245614
27 "walk" "fBodyGyro-std()-Y" -0.562420958421053
27 "walk" "fBodyGyro-std()-Z" -0.346119148245614
27 "walk" "fBodyAccMag-std()" -0.578778921929825
27 "walk" "fBodyBodyAccJerkMag-std()" -0.324456093947368
27 "walk" "fBodyBodyGyroMag-std()" -0.580715119649123
27 "walk" "fBodyBodyGyroJerkMag-std()" -0.664917020350877
27 "walkdownstairs" "tBodyAcc-mean()-X" 0.295315503636364
27 "walkdownstairs" "tBodyAcc-mean()-Y" -0.0138832394159091
27 "walkdownstairs" "tBodyAcc-mean()-Z" -0.114976503136364
27 "walkdownstairs" "tGravityAcc-mean()-X" 0.934190894090909
27 "walkdownstairs" "tGravityAcc-mean()-Y" -0.168548312954545
27 "walkdownstairs" "tGravityAcc-mean()-Z" -0.134995701009091
27 "walkdownstairs" "tBodyAccJerk-mean()-X" 0.0770419223477273
27 "walkdownstairs" "tBodyAccJerk-mean()-Y" 0.0127392576181818
27 "walkdownstairs" "tBodyAccJerk-mean()-Z" -0.0199729106909091
27 "walkdownstairs" "tBodyGyro-mean()-X" -0.188744797093864
27 "walkdownstairs" "tBodyGyro-mean()-Y" -0.00907446450909091
27 "walkdownstairs" "tBodyGyro-mean()-Z" 0.163960558290909
27 "walkdownstairs" "tBodyGyroJerk-mean()-X" -0.0521551680409091
27 "walkdownstairs" "tBodyGyroJerk-mean()-Y" -0.0676171127931818
27 "walkdownstairs" "tBodyGyroJerk-mean()-Z" -0.0774697561681818
27 "walkdownstairs" "tBodyAccMag-mean()" 0.080931564225
27 "walkdownstairs" "tGravityAccMag-mean()" 0.080931564225
27 "walkdownstairs" "tBodyAccJerkMag-mean()" -0.112982344488636
27 "walkdownstairs" "tBodyGyroMag-mean()" -0.170100524263636
27 "walkdownstairs" "tBodyGyroJerkMag-mean()" -0.441548246363636
27 "walkdownstairs" "fBodyAcc-mean()-X" 0.0500213572136364
27 "walkdownstairs" "fBodyAcc-mean()-Y" -0.0434356896022727
27 "walkdownstairs" "fBodyAcc-mean()-Z" -0.234804008136364
27 "walkdownstairs" "fBodyAccJerk-mean()-X" -0.0614787539431818
27 "walkdownstairs" "fBodyAccJerk-mean()-Y" -0.147622983111364
27 "walkdownstairs" "fBodyAccJerk-mean()-Z" -0.336761663340909
27 "walkdownstairs" "fBodyGyro-mean()-X" -0.288350817863636
27 "walkdownstairs" "fBodyGyro-mean()-Y" -0.396121436293182
27 "walkdownstairs" "fBodyGyro-mean()-Z" -0.148732879795455
27 "walkdownstairs" "fBodyAccMag-mean()" 0.120707666
27 "walkdownstairs" "fBodyBodyAccJerkMag-mean()" 0.00413123304772727
27 "walkdownstairs" "fBodyBodyGyroMag-mean()" -0.350662932272727
27 "walkdownstairs" "fBodyBodyGyroJerkMag-mean()" -0.468594980795455
27 "walkdownstairs" "tBodyAcc-std()-X" 0.121065623545455
27 "walkdownstairs" "tBodyAcc-std()-Y" -0.0838561831795454
27 "walkdownstairs" "tBodyAcc-std()-Z" -0.236836490386364
27 "walkdownstairs" "tGravityAcc-std()-X" -0.951823889545454
27 "walkdownstairs" "tGravityAcc-std()-Y" -0.933486311363636
27 "walkdownstairs" "tGravityAcc-std()-Z" -0.926914803636364
27 "walkdownstairs" "tBodyAccJerk-std()-X" -0.0241302998954545
27 "walkdownstairs" "tBodyAccJerk-std()-Y" -0.110369107545455
27 "walkdownstairs" "tBodyAccJerk-std()-Z" -0.399256632045455
27 "walkdownstairs" "tBodyGyro-std()-X" -0.356539525204545
27 "walkdownstairs" "tBodyGyro-std()-Y" -0.473690873636364
27 "walkdownstairs" "tBodyGyro-std()-Z" -0.249528915340909
27 "walkdownstairs" "tBodyGyroJerk-std()-X" -0.484496137727273
27 "walkdownstairs" "tBodyGyroJerk-std()-Y" -0.458937834318182
27 "walkdownstairs" "tBodyGyroJerk-std()-Z" -0.319061415
27 "walkdownstairs" "tBodyAccMag-std()" 0.0846223146136364
27 "walkdownstairs" "tGravityAccMag-std()" 0.0846223146136364
27 "walkdownstairs" "tBodyAccJerkMag-std()" -0.0456976161681818
27 "walkdownstairs" "tBodyGyroMag-std()" -0.296273520977273
27 "walkdownstairs" "tBodyGyroJerkMag-std()" -0.464051806729545
27 "walkdownstairs" "fBodyAcc-std()-X" 0.143412818545455
27 "walkdownstairs" "fBodyAcc-std()-Y" -0.165401057477273
27 "walkdownstairs" "fBodyAcc-std()-Z" -0.301914669136364
27 "walkdownstairs" "fBodyAccJerk-std()-X" -0.0739832695
27 "walkdownstairs" "fBodyAccJerk-std()-Y" -0.131736954088636
27 "walkdownstairs" "fBodyAccJerk-std()-Z" -0.461537882045455
27 "walkdownstairs" "fBodyGyro-std()-X" -0.38413163075
27 "walkdownstairs" "fBodyGyro-std()-Y" -0.533542383863636
27 "walkdownstairs" "fBodyGyro-std()-Z" -0.356068837045455
27 "walkdownstairs" "fBodyAccMag-std()" -0.107086713265909
27 "walkdownstairs" "fBodyBodyAccJerkMag-std()" -0.121119166581818
27 "walkdownstairs" "fBodyBodyGyroMag-std()" -0.385798122840909
27 "walkdownstairs" "fBodyBodyGyroJerkMag-std()" -0.497390888022727
27 "walkupstairs" "tBodyAcc-mean()-X" 0.27124405745098
27 "walkupstairs" "tBodyAcc-mean()-Y" -0.0198178389764706
27 "walkupstairs" "tBodyAcc-mean()-Z" -0.122351407280392
27 "walkupstairs" "tGravityAcc-mean()-X" 0.873866804117647
27 "walkupstairs" "tGravityAcc-mean()-Y" -0.224996783529412
27 "walkupstairs" "tGravityAcc-mean()-Z" -0.283133523509804
27 "walkupstairs" "tBodyAccJerk-mean()-X" 0.0893466165568627
27 "walkupstairs" "tBodyAccJerk-mean()-Y" -0.0213223522901961
27 "walkupstairs" "tBodyAccJerk-mean()-Z" -0.00895851694509804
27 "walkupstairs" "tBodyGyro-mean()-X" -0.0445921769156863
27 "walkupstairs" "tBodyGyro-mean()-Y" -0.0195284377145098
27 "walkupstairs" "tBodyGyro-mean()-Z" 0.110459209894118
27 "walkupstairs" "tBodyGyroJerk-mean()-X" -0.084525234072549
27 "walkupstairs" "tBodyGyroJerk-mean()-Y" -0.049850899182549
27 "walkupstairs" "tBodyGyroJerk-mean()-Z" -0.0550366930941176
27 "walkupstairs" "tBodyAccMag-mean()" -0.147658529215686
27 "walkupstairs" "tGravityAccMag-mean()" -0.147658529215686
27 "walkupstairs" "tBodyAccJerkMag-mean()" -0.462990392352941
27 "walkupstairs" "tBodyGyroMag-mean()" -0.286828059401961
27 "walkupstairs" "tBodyGyroJerkMag-mean()" -0.686081298431373
27 "walkupstairs" "fBodyAcc-mean()-X" -0.387985215862745
27 "walkupstairs" "fBodyAcc-mean()-Y" -0.254020234313726
27 "walkupstairs" "fBodyAcc-mean()-Z" -0.419899424509804
27 "walkupstairs" "fBodyAccJerk-mean()-X" -0.479088382
27 "walkupstairs" "fBodyAccJerk-mean()-Y" -0.441508114705882
27 "walkupstairs" "fBodyAccJerk-mean()-Z" -0.599566606862745
27 "walkupstairs" "fBodyGyro-mean()-X" -0.541996932745098
27 "walkupstairs" "fBodyGyro-mean()-Y" -0.589822945686274
27 "walkupstairs" "fBodyGyro-mean()-Z" -0.391295946862745
27 "walkupstairs" "fBodyAccMag-mean()" -0.364773633882353
27 "walkupstairs" "fBodyBodyAccJerkMag-mean()" -0.438851927588235
27 "walkupstairs" "fBodyBodyGyroMag-mean()" -0.596981009803922
27 "walkupstairs" "fBodyBodyGyroJerkMag-mean()" -0.707987899019608
27 "walkupstairs" "tBodyAcc-std()-X" -0.267099174666667
27 "walkupstairs" "tBodyAcc-std()-Y" -0.108659606543137
27 "walkupstairs" "tBodyAcc-std()-Z" -0.242104958686275
27 "walkupstairs" "tGravityAcc-std()-X" -0.955243340588235
27 "walkupstairs" "tGravityAcc-std()-Y" -0.948758286078431
27 "walkupstairs" "tGravityAcc-std()-Z" -0.925857708823529
27 "walkupstairs" "tBodyAccJerk-std()-X" -0.44186857554902
27 "walkupstairs" "tBodyAccJerk-std()-Y" -0.422703540588235
27 "walkupstairs" "tBodyAccJerk-std()-Z" -0.626230028823529
27 "walkupstairs" "tBodyGyro-std()-X" -0.563494266666667
27 "walkupstairs" "tBodyGyro-std()-Y" -0.587720662941176
27 "walkupstairs" "tBodyGyro-std()-Z" -0.184852591490196
27 "walkupstairs" "tBodyGyroJerk-std()-X" -0.687470847058824
27 "walkupstairs" "tBodyGyroJerk-std()-Y" -0.701963571372549
27 "walkupstairs" "tBodyGyroJerk-std()-Z" -0.648030473333333
27 "walkupstairs" "tBodyAccMag-std()" -0.352989794254902
27 "walkupstairs" "tGravityAccMag-std()" -0.352989794254902
27 "walkupstairs" "tBodyAccJerkMag-std()" -0.444170341352941
27 "walkupstairs" "tBodyGyroMag-std()" -0.496217542329412
27 "walkupstairs" "tBodyGyroJerkMag-std()" -0.714978945882353
27 "walkupstairs" "fBodyAcc-std()-X" -0.225514252490196
27 "walkupstairs" "fBodyAcc-std()-Y" -0.096745204372549
27 "walkupstairs" "fBodyAcc-std()-Z" -0.213045034235294
27 "walkupstairs" "fBodyAccJerk-std()-X" -0.452793688764706
27 "walkupstairs" "fBodyAccJerk-std()-Y" -0.442493849803922
27 "walkupstairs" "fBodyAccJerk-std()-Z" -0.651147617647059
27 "walkupstairs" "fBodyGyro-std()-X" -0.576218339392157
27 "walkupstairs" "fBodyGyro-std()-Y" -0.590221690588235
27 "walkupstairs" "fBodyGyro-std()-Z" -0.204263699
27 "walkupstairs" "fBodyAccMag-std()" -0.44728370845098
27 "walkupstairs" "fBodyBodyAccJerkMag-std()" -0.454799786862745
27 "walkupstairs" "fBodyBodyGyroMag-std()" -0.522404325607843
27 "walkupstairs" "fBodyBodyGyroJerkMag-std()" -0.745072
28 "lay" "tBodyAcc-mean()-X" 0.274341888875
28 "lay" "tBodyAcc-mean()-Y" -0.01700512223
28 "lay" "tBodyAcc-mean()-Z" -0.107566585975
28 "lay" "tGravityAcc-mean()-X" -0.4261199325
28 "lay" "tGravityAcc-mean()-Y" 0.10451632775
28 "lay" "tGravityAcc-mean()-Z" -0.0317529297875
28 "lay" "tBodyAccJerk-mean()-X" 0.0768123614375
28 "lay" "tBodyAccJerk-mean()-Y" 0.006228651564375
28 "lay" "tBodyAccJerk-mean()-Z" 0.005739160289675
28 "lay" "tBodyGyro-mean()-X" -0.0174360727725
28 "lay" "tBodyGyro-mean()-Y" -0.0964198938625
28 "lay" "tBodyGyro-mean()-Z" 0.0924136907125
28 "lay" "tBodyGyroJerk-mean()-X" -0.10341335015
28 "lay" "tBodyGyroJerk-mean()-Y" -0.0357325157225
28 "lay" "tBodyGyroJerk-mean()-Z" -0.05543179687625
28 "lay" "tBodyAccMag-mean()" -0.9583237055
28 "lay" "tGravityAccMag-mean()" -0.9583237055
28 "lay" "tBodyAccJerkMag-mean()" -0.977908029625
28 "lay" "tBodyGyroMag-mean()" -0.937331878375
28 "lay" "tBodyGyroJerkMag-mean()" -0.97829010625
28 "lay" "fBodyAcc-mean()-X" -0.975598403375
28 "lay" "fBodyAcc-mean()-Y" -0.957773831875
28 "lay" "fBodyAcc-mean()-Z" -0.960615006125
28 "lay" "fBodyAccJerk-mean()-X" -0.980154877
28 "lay" "fBodyAccJerk-mean()-Y" -0.9773660705
28 "lay" "fBodyAccJerk-mean()-Z" -0.970499513875
28 "lay" "fBodyGyro-mean()-X" -0.9485450595
28 "lay" "fBodyGyro-mean()-Y" -0.966127070625
28 "lay" "fBodyGyro-mean()-Z" -0.962303895125
28 "lay" "fBodyAccMag-mean()" -0.96220649
28 "lay" "fBodyBodyAccJerkMag-mean()" -0.973528733375
28 "lay" "fBodyBodyGyroMag-mean()" -0.94574701925
28 "lay" "fBodyBodyGyroJerkMag-mean()" -0.972232350625
28 "lay" "tBodyAcc-std()-X" -0.9713076255
28 "lay" "tBodyAcc-std()-Y" -0.945219911
28 "lay" "tBodyAcc-std()-Z" -0.9555224085
28 "lay" "tGravityAcc-std()-X" -0.971794500625
28 "lay" "tGravityAcc-std()-Y" -0.96987893775
28 "lay" "tGravityAcc-std()-Z" -0.978344881125
28 "lay" "tBodyAccJerk-std()-X" -0.980232603625
28 "lay" "tBodyAccJerk-std()-Y" -0.977720057625
28 "lay" "tBodyAccJerk-std()-Z" -0.973081525
28 "lay" "tBodyGyro-std()-X" -0.95642687325
28 "lay" "tBodyGyro-std()-Y" -0.960400185375
28 "lay" "tBodyGyro-std()-Z" -0.96296168525
28 "lay" "tBodyGyroJerk-std()-X" -0.96168080975
28 "lay" "tBodyGyroJerk-std()-Y" -0.980829401875
28 "lay" "tBodyGyroJerk-std()-Z" -0.9818580665
28 "lay" "tBodyAccMag-std()" -0.957213658125
28 "lay" "tGravityAccMag-std()" -0.957213658125
28 "lay" "tBodyAccJerkMag-std()" -0.973716941125
28 "lay" "tBodyGyroMag-std()" -0.931031294
28 "lay" "tBodyGyroJerkMag-std()" -0.970915548875
28 "lay" "fBodyAcc-std()-X" -0.970042583375
28 "lay" "fBodyAcc-std()-Y" -0.94205218175
28 "lay" "fBodyAcc-std()-Z" -0.95568370575
28 "lay" "fBodyAccJerk-std()-X" -0.982184507
28 "lay" "fBodyAccJerk-std()-Y" -0.979942412625
28 "lay" "fBodyAccJerk-std()-Z" -0.97421751175
28 "lay" "fBodyGyro-std()-X" -0.959185648875
28 "lay" "fBodyGyro-std()-Y" -0.95789921725
28 "lay" "fBodyGyro-std()-Z" -0.96663682525
28 "lay" "fBodyAccMag-std()" -0.960469352
28 "lay" "fBodyBodyAccJerkMag-std()" -0.973074908875
28 "lay" "fBodyBodyGyroMag-std()" -0.93376231875
28 "lay" "fBodyBodyGyroJerkMag-std()" -0.971111312125
28 "sit" "tBodyAcc-mean()-X" 0.276631810138889
28 "sit" "tBodyAcc-mean()-Y" -0.0199155647994444
28 "sit" "tBodyAcc-mean()-Z" -0.112408465486111
28 "sit" "tGravityAcc-mean()-X" 0.907944121666667
28 "sit" "tGravityAcc-mean()-Y" -0.110423885027778
28 "sit" "tGravityAcc-mean()-Z" 0.138638607775
28 "sit" "tBodyAccJerk-mean()-X" 0.0764518849305556
28 "sit" "tBodyAccJerk-mean()-Y" 0.01775744737125
28 "sit" "tBodyAccJerk-mean()-Z" 0.00169331845236111
28 "sit" "tBodyGyro-mean()-X" -0.0331203798333333
28 "sit" "tBodyGyro-mean()-Y" -0.0693580672916667
28 "sit" "tBodyGyro-mean()-Z" 0.08807286025
28 "sit" "tBodyGyroJerk-mean()-X" -0.0952547785
28 "sit" "tBodyGyroJerk-mean()-Y" -0.0422943107513889
28 "sit" "tBodyGyroJerk-mean()-Z" -0.0565099896333333
28 "sit" "tBodyAccMag-mean()" -0.951122290694444
28 "sit" "tGravityAccMag-mean()" -0.951122290694444
28 "sit" "tBodyAccJerkMag-mean()" -0.970009462361111
28 "sit" "tBodyGyroMag-mean()" -0.949092373055556
28 "sit" "tBodyGyroJerkMag-mean()" -0.978112864444444
28 "sit" "fBodyAcc-mean()-X" -0.976744777916667
28 "sit" "fBodyAcc-mean()-Y" -0.937998085277778
28 "sit" "fBodyAcc-mean()-Z" -0.949800453333333
28 "sit" "fBodyAccJerk-mean()-X" -0.972890099583333
28 "sit" "fBodyAccJerk-mean()-Y" -0.957514520833333
